,Tag ID,Longitude,Latitude,Scientific Name,gps:satellite-count,individual-local-identifier
6419,F701532,-92.818972,57.812688,Vulpes vulpes,6,I
6420,F701532,-92.819123,57.812637,Vulpes vulpes,6,I
6421,F701532,-92.819078,57.812582,Vulpes vulpes,10,I
6422,F701532,-92.819085,57.812686,Vulpes vulpes,11,I
6423,F701532,-92.81889,57.812772,Vulpes vulpes,7,I
6424,F701532,-92.819142,57.812718,Vulpes vulpes,7,I
6425,F701532,-92.819138,57.812683,Vulpes vulpes,8,I
6426,F701532,-92.818987,57.812728,Vulpes vulpes,7,I
6427,F701532,-92.805447,57.808578,Vulpes vulpes,7,I
6428,F701532,-92.764144,57.805097,Vulpes vulpes,8,I
6429,F701532,-92.772754,57.825852,Vulpes vulpes,8,I
6430,F701532,-92.811658,57.823052,Vulpes vulpes,8,I
6431,F701532,-92.804647,57.829497,Vulpes vulpes,8,I
6432,F701532,-92.787535,57.836599,Vulpes vulpes,9,I
6433,F701532,-92.843121,57.808101,Vulpes vulpes,9,I
6434,F701532,-92.840214,57.799693,Vulpes vulpes,10,I
6435,F701532,-92.816821,57.807157,Vulpes vulpes,8,I
6436,F701532,-92.828427,57.805862,Vulpes vulpes,8,I
6437,F701532,-92.833839,57.807632,Vulpes vulpes,9,I
6438,F701532,-92.833774,57.807672,Vulpes vulpes,6,I
6439,F701532,-92.833684,57.807883,Vulpes vulpes,6,I
6440,F701532,-92.833821,57.807687,Vulpes vulpes,6,I
6441,F701532,-92.833861,57.807575,Vulpes vulpes,10,I
6442,F701532,-92.833929,57.807656,Vulpes vulpes,8,I
6443,F701532,-92.833804,57.807628,Vulpes vulpes,7,I
6444,F701532,-92.832813,57.806485,Vulpes vulpes,8,I
6445,F701532,-92.833064,57.806579,Vulpes vulpes,8,I
6446,F701532,-92.832932,57.806605,Vulpes vulpes,8,I
6447,F701532,-92.782406,57.811567,Vulpes vulpes,7,I
6448,F701532,-92.747796,57.842468,Vulpes vulpes,9,I
6449,F701532,-92.804098,57.819979,Vulpes vulpes,8,I
6450,F701532,-92.818385,57.810557,Vulpes vulpes,8,I
6451,F701532,-92.82689,57.812611,Vulpes vulpes,10,I
6452,F701532,-92.833444,57.812606,Vulpes vulpes,11,I
6453,F701532,-92.833496,57.81269,Vulpes vulpes,8,I
6454,F701532,-92.834225,57.812789,Vulpes vulpes,8,I
6455,F701532,-92.834527,57.812799,Vulpes vulpes,7,I
6456,F701532,-92.834551,57.812807,Vulpes vulpes,5,I
6457,F701532,-92.834537,57.812777,Vulpes vulpes,7,I
6458,F701532,-92.834326,57.8127,Vulpes vulpes,9,I
6459,F701532,-92.834301,57.812706,Vulpes vulpes,6,I
6460,F701532,-92.834512,57.812834,Vulpes vulpes,7,I
6461,F701532,-92.834382,57.812833,Vulpes vulpes,8,I
6462,F701532,-92.834452,57.812835,Vulpes vulpes,6,I
6463,F701532,-92.821015,57.824341,Vulpes vulpes,7,I
6464,F701532,-92.787381,57.838095,Vulpes vulpes,8,I
6465,F701532,-92.76868,57.818208,Vulpes vulpes,8,I
6466,F701532,-92.777373,57.806343,Vulpes vulpes,9,I
6467,F701532,-92.786341,57.798266,Vulpes vulpes,10,I
6468,F701532,-92.801683,57.796593,Vulpes vulpes,8,I
6469,F701532,-92.835675,57.798712,Vulpes vulpes,9,I
6470,F701532,-92.840521,57.804727,Vulpes vulpes,6,I
6471,F701532,-92.840495,57.804775,Vulpes vulpes,6,I
6472,F701532,-92.840536,57.804757,Vulpes vulpes,7,I
6473,F701532,-92.840572,57.804708,Vulpes vulpes,7,I
6474,F701532,-92.840593,57.8048,Vulpes vulpes,9,I
6475,F701532,-92.840408,57.804715,Vulpes vulpes,7,I
6476,F701532,-92.840777,57.804714,Vulpes vulpes,7,I
6477,F701532,-92.840492,57.804695,Vulpes vulpes,8,I
6478,F701532,-92.839937,57.80514,Vulpes vulpes,9,I
6479,F701532,-92.844291,57.813959,Vulpes vulpes,7,I
6480,F701532,-92.843217,57.813841,Vulpes vulpes,11,I
6481,F701532,-92.833255,57.816063,Vulpes vulpes,9,I
6482,F701532,-92.78717,57.818029,Vulpes vulpes,10,I
6483,F701532,-92.796573,57.817568,Vulpes vulpes,8,I
6484,F701532,-92.827447,57.812154,Vulpes vulpes,10,I
6485,F701532,-92.827394,57.812086,Vulpes vulpes,8,I
6486,F701532,-92.827338,57.812119,Vulpes vulpes,8,I
6487,F701532,-92.827491,57.812095,Vulpes vulpes,7,I
6488,F701532,-92.827389,57.812146,Vulpes vulpes,6,I
6489,F701532,-92.827636,57.812269,Vulpes vulpes,9,I
6490,F701532,-92.827719,57.812157,Vulpes vulpes,8,I
6491,F701532,-92.827585,57.812101,Vulpes vulpes,8,I
6492,F701532,-92.827696,57.812103,Vulpes vulpes,7,I
6493,F701532,-92.828018,57.811935,Vulpes vulpes,8,I
6494,F701532,-92.82797,57.811962,Vulpes vulpes,8,I
6495,F701532,-92.820643,57.812126,Vulpes vulpes,6,I
6496,F701532,-92.743496,57.82457,Vulpes vulpes,8,I
6497,F701532,-92.734579,57.822053,Vulpes vulpes,8,I
6498,F701532,-92.797115,57.811645,Vulpes vulpes,8,I
6499,F701532,-92.810607,57.805473,Vulpes vulpes,8,I
6500,F701532,-92.831168,57.808752,Vulpes vulpes,8,I
6501,F701532,-92.837007,57.811712,Vulpes vulpes,8,I
6502,F701532,-92.847866,57.811263,Vulpes vulpes,6,I
6503,F701532,-92.84789,57.811285,Vulpes vulpes,7,I
6504,F701532,-92.84785,57.811214,Vulpes vulpes,7,I
6505,F701532,-92.84788,57.811032,Vulpes vulpes,8,I
6506,F701532,-92.84898,57.812347,Vulpes vulpes,8,I
6507,F701532,-92.848896,57.812326,Vulpes vulpes,9,I
6508,F701532,-92.848706,57.8123,Vulpes vulpes,8,I
6509,F701532,-92.849059,57.812213,Vulpes vulpes,7,I
6510,F701532,-92.84895,57.812374,Vulpes vulpes,6,I
6511,F701532,-92.849056,57.812321,Vulpes vulpes,7,I
6512,F701532,-92.838056,57.817797,Vulpes vulpes,8,I
6513,F701532,-92.82685,57.818875,Vulpes vulpes,8,I
6514,F701532,-92.816343,57.821082,Vulpes vulpes,10,I
6515,F701532,-92.830989,57.819125,Vulpes vulpes,8,I
6516,F701532,-92.839954,57.81593,Vulpes vulpes,8,I
6517,F701532,-92.839543,57.816167,Vulpes vulpes,9,I
6518,F701532,-92.839596,57.816203,Vulpes vulpes,6,I
6519,F701532,-92.837064,57.81741,Vulpes vulpes,10,I
6520,F701532,-92.784553,57.813504,Vulpes vulpes,9,I
6521,F701532,-92.81048,57.812988,Vulpes vulpes,10,I
6522,F701532,-92.821759,57.811821,Vulpes vulpes,8,I
6523,F701532,-92.825876,57.812838,Vulpes vulpes,8,I
6524,F701532,-92.835469,57.813628,Vulpes vulpes,10,I
6525,F701532,-92.835356,57.813539,Vulpes vulpes,8,I
6526,F701532,-92.835411,57.813597,Vulpes vulpes,7,I
6527,F701532,-92.856808,57.81441,Vulpes vulpes,10,I
6528,F701532,-92.84999,57.810683,Vulpes vulpes,8,I
6529,F701532,-92.849556,57.811035,Vulpes vulpes,10,I
6530,F701532,-92.849509,57.811055,Vulpes vulpes,8,I
6531,F701532,-92.849465,57.811076,Vulpes vulpes,8,I
6532,F701532,-92.849346,57.810966,Vulpes vulpes,7,I
6533,F701532,-92.849046,57.811769,Vulpes vulpes,8,I
6534,F701532,-92.849082,57.81175,Vulpes vulpes,6,I
6535,F701532,-92.845284,57.813896,Vulpes vulpes,6,I
6536,F701532,-92.764852,57.827171,Vulpes vulpes,6,I
6537,F701532,-92.739345,57.831832,Vulpes vulpes,8,I
6538,F701532,-92.799587,57.815211,Vulpes vulpes,10,I
6539,F701532,-92.815671,57.813915,Vulpes vulpes,9,I
6540,F701532,-92.83586,57.81343,Vulpes vulpes,8,I
6541,F701532,-92.835877,57.813414,Vulpes vulpes,7,I
6542,F701532,-92.83065,57.810768,Vulpes vulpes,9,I
6543,F701532,-92.836602,57.813264,Vulpes vulpes,6,I
6544,F701532,-92.838423,57.815842,Vulpes vulpes,9,I
6545,F701532,-92.821741,57.814569,Vulpes vulpes,9,I
6546,F701532,-92.811793,57.813038,Vulpes vulpes,8,I
6547,F701532,-92.81969,57.811268,Vulpes vulpes,8,I
6548,F701532,-92.83354,57.818985,Vulpes vulpes,9,I
6549,F701532,-92.833555,57.819017,Vulpes vulpes,10,I
6550,F701532,-92.833461,57.819021,Vulpes vulpes,7,I
6551,F701532,-92.833548,57.81907,Vulpes vulpes,9,I
6552,F701532,-92.832004,57.818816,Vulpes vulpes,6,I
6553,F701532,-92.833007,57.818617,Vulpes vulpes,8,I
6554,F701532,-92.817467,57.820265,Vulpes vulpes,10,I
6555,F701532,-92.813557,57.815842,Vulpes vulpes,8,I
6556,F701532,-92.806789,57.797377,Vulpes vulpes,9,I
6557,F701532,-92.823348,57.796327,Vulpes vulpes,9,I
6558,F701532,-92.833883,57.79465,Vulpes vulpes,7,I
6559,F701532,-92.836739,57.80542,Vulpes vulpes,8,I
6560,F701532,-92.842106,57.805546,Vulpes vulpes,6,I
6561,F701532,-92.858373,57.809735,Vulpes vulpes,7,I
6562,F701532,-92.851591,57.814199,Vulpes vulpes,6,I
6563,F701532,-92.851467,57.814207,Vulpes vulpes,7,I
6564,F701532,-92.851427,57.814275,Vulpes vulpes,6,I
6565,F701532,-92.849495,57.814377,Vulpes vulpes,9,I
6566,F701532,-92.849507,57.814358,Vulpes vulpes,7,I
6567,F701532,-92.849482,57.814368,Vulpes vulpes,7,I
6568,F701532,-92.847906,57.816771,Vulpes vulpes,5,I
6569,F701532,-92.849347,57.814443,Vulpes vulpes,8,I
6570,F701532,-92.824407,57.814298,Vulpes vulpes,8,I
6571,F701532,-92.798151,57.81328,Vulpes vulpes,8,I
6572,F701532,-92.781429,57.812669,Vulpes vulpes,8,I
6573,F701532,-92.833218,57.814149,Vulpes vulpes,8,I
6574,F701532,-92.833198,57.813998,Vulpes vulpes,7,I
6575,F701532,-92.851675,57.810305,Vulpes vulpes,7,I
6576,F701532,-92.855325,57.816373,Vulpes vulpes,6,I
6577,F701532,-92.851084,57.814343,Vulpes vulpes,7,I
6578,F701532,-92.851204,57.814238,Vulpes vulpes,8,I
6579,F701532,-92.851098,57.814251,Vulpes vulpes,8,I
6580,F701532,-92.851172,57.814312,Vulpes vulpes,8,I
6581,F701532,-92.850984,57.814198,Vulpes vulpes,8,I
6582,F701532,-92.851874,57.814151,Vulpes vulpes,7,I
6583,F701532,-92.851078,57.814319,Vulpes vulpes,8,I
6584,F701532,-92.850881,57.814421,Vulpes vulpes,7,I
6585,F701532,-92.851039,57.81427,Vulpes vulpes,7,I
6586,F701532,-92.840021,57.816711,Vulpes vulpes,7,I
6587,F701532,-92.794964,57.82722,Vulpes vulpes,7,I
6588,F701532,-92.755657,57.833443,Vulpes vulpes,7,I
6589,F701532,-92.744902,57.821915,Vulpes vulpes,8,I
6590,F701532,-92.739844,57.818651,Vulpes vulpes,8,I
6591,F701532,-92.737679,57.829803,Vulpes vulpes,11,I
6592,F701532,-92.729381,57.826415,Vulpes vulpes,9,I
6593,F701532,-92.73999,57.82195,Vulpes vulpes,10,I
6594,F701532,-92.735521,57.822991,Vulpes vulpes,6,I
6595,F701532,-92.755025,57.841906,Vulpes vulpes,9,I
6596,F701532,-92.729234,57.825881,Vulpes vulpes,9,I
6597,F701532,-92.75973,57.820073,Vulpes vulpes,8,I
6598,F701532,-92.735981,57.824125,Vulpes vulpes,8,I
6599,F701532,-92.750045,57.83068,Vulpes vulpes,8,I
6600,F701532,-92.802943,57.820104,Vulpes vulpes,8,I
6601,F701532,-92.734682,57.823273,Vulpes vulpes,7,I
6602,F701532,-92.803212,57.822593,Vulpes vulpes,8,I
6603,F701532,-92.768856,57.830859,Vulpes vulpes,9,I
6604,F701532,-92.735409,57.823125,Vulpes vulpes,11,I
6605,F701532,-92.735573,57.823243,Vulpes vulpes,8,I
6606,F701532,-92.792804,57.82299,Vulpes vulpes,8,I
6607,F701532,-92.735336,57.823101,Vulpes vulpes,11,I
6608,F701532,-92.735493,57.823192,Vulpes vulpes,8,I
6609,F701532,-92.807681,57.823466,Vulpes vulpes,9,I
6610,F701532,-92.759577,57.831514,Vulpes vulpes,8,I
6611,F701532,-92.755049,57.841789,Vulpes vulpes,8,I
6612,F701532,-92.82516,57.81712,Vulpes vulpes,10,I
6613,F701532,-92.832094,57.806601,Vulpes vulpes,8,I
6614,F701532,-92.785023,57.815099,Vulpes vulpes,8,I
6615,F701532,-92.735583,57.822993,Vulpes vulpes,7,I
6616,F701532,-92.738678,57.828369,Vulpes vulpes,8,I
6617,F701532,-92.735184,57.823082,Vulpes vulpes,7,I
6618,F701532,-92.789062,57.825716,Vulpes vulpes,8,I
6619,F701532,-92.751972,57.827489,Vulpes vulpes,8,I
6620,F701532,-92.776093,57.826687,Vulpes vulpes,9,I
6621,F701532,-92.776627,57.827584,Vulpes vulpes,9,I
6622,F701532,-92.788033,57.820218,Vulpes vulpes,8,I
6623,F701532,-92.799286,57.824597,Vulpes vulpes,9,I
6624,F701532,-92.816856,57.816719,Vulpes vulpes,8,I
6625,F701532,-92.853273,57.813875,Vulpes vulpes,9,I
6626,F701532,-92.817579,57.818943,Vulpes vulpes,8,I
6627,F701532,-92.810619,57.801168,Vulpes vulpes,8,I
6628,F701532,-92.796591,57.810225,Vulpes vulpes,9,I
6629,F701532,-92.799242,57.824605,Vulpes vulpes,9,I
6630,F701532,-92.799316,57.824503,Vulpes vulpes,7,I
6631,F701532,-92.761305,57.838355,Vulpes vulpes,8,I
6632,F701532,-92.777195,57.825796,Vulpes vulpes,9,I
6633,F701532,-92.747332,57.843609,Vulpes vulpes,8,I
6634,F701532,-92.79927,57.824426,Vulpes vulpes,8,I
6635,F701532,-92.813312,57.813316,Vulpes vulpes,7,I
6636,F701532,-92.825893,57.812027,Vulpes vulpes,9,I
6637,F701532,-92.831334,57.815371,Vulpes vulpes,9,I
6638,F701532,-92.834732,57.813158,Vulpes vulpes,8,I
6639,F701532,-92.83028,57.819282,Vulpes vulpes,9,I
6640,F701532,-92.832549,57.795009,Vulpes vulpes,8,I
6641,F701532,-92.82579,57.812202,Vulpes vulpes,10,I
6642,F701532,-92.743219,57.845647,Vulpes vulpes,8,I
6643,F701532,-92.737585,57.83139,Vulpes vulpes,9,I
6644,F701532,-92.775677,57.83013,Vulpes vulpes,11,I
6645,F701532,-92.818187,57.817961,Vulpes vulpes,7,I
6646,F701532,-92.822259,57.795951,Vulpes vulpes,8,I
6647,F701532,-92.807859,57.810519,Vulpes vulpes,10,I
6648,F701532,-92.798746,57.825091,Vulpes vulpes,7,I
6649,F701532,-92.816513,57.818505,Vulpes vulpes,8,I
6650,F701532,-92.841987,57.814795,Vulpes vulpes,8,I
6651,F701532,-92.803547,57.822388,Vulpes vulpes,8,I
6652,F701532,-92.799379,57.824414,Vulpes vulpes,9,I
6653,F701532,-92.764275,57.833959,Vulpes vulpes,8,I
6654,F701532,-92.747739,57.833622,Vulpes vulpes,8,I
6655,F701532,-92.76518,57.815401,Vulpes vulpes,10,I
6656,F701532,-92.799006,57.824617,Vulpes vulpes,6,I
6657,F701532,-92.816523,57.819085,Vulpes vulpes,7,I
6658,F701532,-92.857559,57.81827,Vulpes vulpes,8,I
6659,F701532,-92.782946,57.815995,Vulpes vulpes,8,I
6660,F701532,-92.75987,57.832997,Vulpes vulpes,9,I
6661,F701532,-92.799462,57.825206,Vulpes vulpes,7,I
6662,F701532,-92.799049,57.824659,Vulpes vulpes,8,I
6663,F701532,-92.832626,57.799623,Vulpes vulpes,8,I
6664,F701532,-92.808469,57.7996,Vulpes vulpes,12,I
6665,F701532,-92.781511,57.806884,Vulpes vulpes,9,I
6666,F701532,-92.799721,57.825182,Vulpes vulpes,8,I
6667,F701532,-92.776899,57.828413,Vulpes vulpes,7,I
6668,F701532,-92.768662,57.842531,Vulpes vulpes,8,I
6669,F701532,-92.764988,57.831386,Vulpes vulpes,8,I
6670,F701532,-92.799748,57.825494,Vulpes vulpes,6,I
6671,F701532,-92.79915,57.824576,Vulpes vulpes,8,I
6672,F701532,-92.804628,57.812477,Vulpes vulpes,9,I
6673,F701532,-92.746589,57.835253,Vulpes vulpes,9,I
6674,F701532,-92.774127,57.836144,Vulpes vulpes,8,I
6675,F701532,-92.798909,57.825022,Vulpes vulpes,9,I
6676,F701532,-92.815067,57.810396,Vulpes vulpes,8,I
6677,F701532,-92.846543,57.812666,Vulpes vulpes,6,I
6678,F701532,-92.83299,57.818706,Vulpes vulpes,8,I
6679,F701532,-92.840499,57.814578,Vulpes vulpes,8,I
6680,F701532,-92.821345,57.816938,Vulpes vulpes,7,I
6681,F701532,-92.803444,57.823648,Vulpes vulpes,8,I
6682,F701532,-92.803451,57.823686,Vulpes vulpes,5,I
6683,F701532,-92.804243,57.824458,Vulpes vulpes,7,I
6684,F701532,-92.804313,57.824509,Vulpes vulpes,9,I
6685,F701532,-92.815957,57.833574,Vulpes vulpes,12,I
6686,F701532,-92.764485,57.833932,Vulpes vulpes,8,I
6687,F701532,-92.76441,57.833943,Vulpes vulpes,7,I
6688,F701532,-92.764363,57.833932,Vulpes vulpes,10,I
6689,F701532,-92.765008,57.833582,Vulpes vulpes,7,I
6690,F701532,-92.76505,57.833544,Vulpes vulpes,7,I
6691,F701532,-92.765053,57.833547,Vulpes vulpes,9,I
6692,F701532,-92.76638,57.830217,Vulpes vulpes,10,I
6693,F701532,-92.765547,57.830928,Vulpes vulpes,10,I
6694,F701532,-92.765517,57.831014,Vulpes vulpes,8,I
6695,F701532,-92.765579,57.83095,Vulpes vulpes,8,I
6696,F701532,-92.795171,57.840457,Vulpes vulpes,9,I
6697,F701532,-92.798232,57.83574,Vulpes vulpes,8,I
6698,F701532,-92.798919,57.833305,Vulpes vulpes,7,I
6699,F701532,-92.800325,57.828699,Vulpes vulpes,7,I
6700,F701532,-92.819927,57.820703,Vulpes vulpes,8,I
6701,F701532,-92.819975,57.820737,Vulpes vulpes,8,I
6702,F701532,-92.823675,57.799655,Vulpes vulpes,9,I
6703,F701532,-92.835635,57.794595,Vulpes vulpes,10,I
6704,F701532,-92.834789,57.796903,Vulpes vulpes,8,I
6705,F701532,-92.828966,57.80182,Vulpes vulpes,9,I
6706,F701532,-92.829001,57.801884,Vulpes vulpes,7,I
6707,F701532,-92.828947,57.801784,Vulpes vulpes,8,I
6708,F701532,-92.828998,57.801749,Vulpes vulpes,8,I
6709,F701532,-92.828951,57.80175,Vulpes vulpes,7,I
6710,F701532,-92.828946,57.801806,Vulpes vulpes,8,I
6711,F701532,-92.827975,57.798614,Vulpes vulpes,7,I
6712,F701532,-92.819445,57.796033,Vulpes vulpes,8,I
6713,F701532,-92.821151,57.818269,Vulpes vulpes,7,I
6714,F701532,-92.821142,57.818312,Vulpes vulpes,7,I
6715,F701532,-92.821273,57.81833,Vulpes vulpes,8,I
6716,F701532,-92.82121,57.818275,Vulpes vulpes,7,I
6717,F701532,-92.821118,57.818356,Vulpes vulpes,9,I
6718,F701532,-92.829681,57.818311,Vulpes vulpes,7,I
6719,F701532,-92.830939,57.817628,Vulpes vulpes,6,I
6720,F701532,-92.830886,57.817598,Vulpes vulpes,8,I
6721,F701532,-92.830924,57.817621,Vulpes vulpes,7,I
6722,F701532,-92.830898,57.817622,Vulpes vulpes,8,I
6723,F701532,-92.830814,57.817573,Vulpes vulpes,10,I
6724,F701532,-92.830714,57.817635,Vulpes vulpes,8,I
6725,F701532,-92.824687,57.806626,Vulpes vulpes,8,I
6726,F701532,-92.828928,57.787117,Vulpes vulpes,8,I
6727,F701532,-92.74308,57.818061,Vulpes vulpes,9,I
6728,F701532,-92.755272,57.831515,Vulpes vulpes,7,I
6729,F701532,-92.740373,57.824102,Vulpes vulpes,6,I
6730,F701532,-92.740323,57.824104,Vulpes vulpes,8,I
6731,F701532,-92.743173,57.831096,Vulpes vulpes,7,I
6732,F701532,-92.743084,57.831133,Vulpes vulpes,8,I
6733,F701532,-92.743073,57.831111,Vulpes vulpes,7,I
6734,F701532,-92.797166,57.822455,Vulpes vulpes,8,I
6735,F701532,-92.797742,57.822801,Vulpes vulpes,8,I
6736,F701532,-92.806333,57.82498,Vulpes vulpes,7,I
6737,F701532,-92.806488,57.825007,Vulpes vulpes,8,I
6738,F701532,-92.806468,57.825044,Vulpes vulpes,8,I
6739,F701532,-92.806401,57.825235,Vulpes vulpes,7,I
6740,F701532,-92.804772,57.829248,Vulpes vulpes,7,I
6741,F701532,-92.761861,57.855038,Vulpes vulpes,6,I
6742,F701532,-92.758807,57.832788,Vulpes vulpes,8,I
6743,F701532,-92.758781,57.832834,Vulpes vulpes,7,I
6744,F701532,-92.794635,57.825385,Vulpes vulpes,8,I
6745,F701532,-92.794625,57.825378,Vulpes vulpes,7,I
6746,F701532,-92.794505,57.825427,Vulpes vulpes,7,I
6747,F701532,-92.794499,57.825436,Vulpes vulpes,7,I
6748,F701532,-92.794575,57.825409,Vulpes vulpes,8,I
6749,F701532,-92.794568,57.825418,Vulpes vulpes,6,I
6750,F701532,-92.800007,57.822334,Vulpes vulpes,7,I
6751,F701532,-92.81793,57.834597,Vulpes vulpes,8,I
6752,F701532,-92.817579,57.829781,Vulpes vulpes,6,I
6753,F701532,-92.823526,57.83648,Vulpes vulpes,9,I
6754,F701532,-92.824436,57.837506,Vulpes vulpes,8,I
6755,F701532,-92.824544,57.837317,Vulpes vulpes,8,I
6756,F701532,-92.7943,57.85204,Vulpes vulpes,8,I
6757,F701532,-92.74384,57.831371,Vulpes vulpes,6,I
6758,F701532,-92.730503,57.830672,Vulpes vulpes,8,I
6759,F701532,-92.762453,57.825675,Vulpes vulpes,7,I
6760,F701532,-92.76244,57.826421,Vulpes vulpes,10,I
6761,F701532,-92.762524,57.826445,Vulpes vulpes,7,I
6762,F701532,-92.762453,57.826396,Vulpes vulpes,8,I
6763,F701532,-92.762546,57.826376,Vulpes vulpes,8,I
6764,F701532,-92.762471,57.826398,Vulpes vulpes,11,I
6765,F701532,-92.762483,57.826439,Vulpes vulpes,6,I
6766,F701532,-92.77157,57.805447,Vulpes vulpes,8,I
6767,F701532,-92.792371,57.790179,Vulpes vulpes,7,I
6768,F701532,-92.806855,57.793607,Vulpes vulpes,7,I
6769,F701532,-92.801472,57.79339,Vulpes vulpes,8,I
6770,F701532,-92.801177,57.793409,Vulpes vulpes,7,I
6771,F701532,-92.80533,57.793914,Vulpes vulpes,8,I
6772,F701532,-92.81725,57.789956,Vulpes vulpes,7,I
6773,F701532,-92.824564,57.806452,Vulpes vulpes,9,I
6774,F701532,-92.830716,57.821004,Vulpes vulpes,7,I
6775,F701532,-92.811884,57.816797,Vulpes vulpes,7,I
6776,F701532,-92.811877,57.816797,Vulpes vulpes,7,I
6777,F701532,-92.799286,57.824596,Vulpes vulpes,7,I
6778,F701532,-92.800092,57.829,Vulpes vulpes,7,I
6779,F701532,-92.800072,57.82898,Vulpes vulpes,8,I
6780,F701532,-92.810937,57.836218,Vulpes vulpes,11,I
6781,F701532,-92.780744,57.83026,Vulpes vulpes,7,I
6782,F701532,-92.76602,57.828992,Vulpes vulpes,8,I
6783,F701532,-92.766339,57.828886,Vulpes vulpes,8,I
6784,F701532,-92.766071,57.829034,Vulpes vulpes,8,I
6785,F701532,-92.765746,57.829158,Vulpes vulpes,8,I
6786,F701532,-92.765819,57.829165,Vulpes vulpes,8,I
6787,F701532,-92.765785,57.829149,Vulpes vulpes,9,I
6788,F701532,-92.765699,57.829154,Vulpes vulpes,7,I
6789,F701532,-92.759083,57.837643,Vulpes vulpes,7,I
6790,F701532,-92.7759,57.831114,Vulpes vulpes,7,I
6791,F701532,-92.740019,57.824283,Vulpes vulpes,6,I
6792,F701532,-92.736226,57.82283,Vulpes vulpes,7,I
6793,F701532,-92.736135,57.822849,Vulpes vulpes,7,I
6794,F701532,-92.764952,57.829231,Vulpes vulpes,7,I
6795,F701532,-92.765766,57.829237,Vulpes vulpes,8,I
6796,F701532,-92.765836,57.829205,Vulpes vulpes,7,I
6797,F701532,-92.765737,57.829196,Vulpes vulpes,8,I
6798,F701532,-92.765733,57.829197,Vulpes vulpes,7,I
6799,F701532,-92.76576,57.829264,Vulpes vulpes,5,I
6800,F701532,-92.765825,57.829245,Vulpes vulpes,9,I
6801,F701532,-92.765723,57.829175,Vulpes vulpes,9,I
6802,F701532,-92.765897,57.829563,Vulpes vulpes,7,I
6803,F701532,-92.765832,57.82921,Vulpes vulpes,8,I
6804,F701532,-92.767363,57.814637,Vulpes vulpes,8,I
6805,F701532,-92.721995,57.797541,Vulpes vulpes,7,I
6806,F701532,-92.734718,57.812223,Vulpes vulpes,7,I
6807,F701532,-92.740774,57.814399,Vulpes vulpes,7,I
6808,F701532,-92.787546,57.811226,Vulpes vulpes,8,I
6809,F701532,-92.800897,57.811274,Vulpes vulpes,9,I
6810,F701532,-92.802603,57.809875,Vulpes vulpes,8,I
6811,F701532,-92.802587,57.809871,Vulpes vulpes,9,I
6812,F701532,-92.80252,57.809847,Vulpes vulpes,8,I
6813,F701532,-92.802501,57.809885,Vulpes vulpes,6,I
6814,F701532,-92.802535,57.809891,Vulpes vulpes,7,I
6815,F701532,-92.802622,57.809834,Vulpes vulpes,7,I
6816,F701532,-92.802553,57.809887,Vulpes vulpes,8,I
6817,F701532,-92.802331,57.809834,Vulpes vulpes,7,I
6818,F701532,-92.80267,57.809907,Vulpes vulpes,7,I
6819,F701532,-92.806735,57.819791,Vulpes vulpes,8,I
6820,F701532,-92.782861,57.854646,Vulpes vulpes,7,I
6821,F701532,-92.762759,57.842155,Vulpes vulpes,6,I
6822,F701532,-92.761987,57.84229,Vulpes vulpes,7,I
6823,F701532,-92.761972,57.842295,Vulpes vulpes,7,I
6824,F701532,-92.761841,57.842401,Vulpes vulpes,8,I
6825,F701532,-92.757256,57.836202,Vulpes vulpes,9,I
6826,F701532,-92.762823,57.828476,Vulpes vulpes,8,I
6827,F701532,-92.762984,57.82842,Vulpes vulpes,7,I
6828,F701532,-92.762835,57.828451,Vulpes vulpes,10,I
6829,F701532,-92.762662,57.828465,Vulpes vulpes,7,I
6830,F701532,-92.762858,57.828453,Vulpes vulpes,6,I
6831,F701532,-92.762915,57.828365,Vulpes vulpes,7,I
6832,F701532,-92.762868,57.828434,Vulpes vulpes,11,I
6833,F701532,-92.762782,57.828412,Vulpes vulpes,8,I
6834,F701532,-92.762863,57.828436,Vulpes vulpes,9,I
6835,F701532,-92.759719,57.83044,Vulpes vulpes,6,I
6836,F701532,-92.748331,57.819492,Vulpes vulpes,7,I
6837,F701532,-92.744401,57.816572,Vulpes vulpes,7,I
6838,F701532,-92.730195,57.805121,Vulpes vulpes,6,I
6839,F701532,-92.72199,57.797613,Vulpes vulpes,7,I
6840,F701532,-92.777342,57.793355,Vulpes vulpes,8,I
6841,F701532,-92.770875,57.799546,Vulpes vulpes,8,I
6842,F701532,-92.770793,57.799451,Vulpes vulpes,8,I
6843,F701532,-92.772111,57.799316,Vulpes vulpes,7,I
6844,F701532,-92.799348,57.79316,Vulpes vulpes,8,I
6845,F701532,-92.810817,57.789503,Vulpes vulpes,7,I
6846,F701532,-92.813476,57.797363,Vulpes vulpes,7,I
6847,F701532,-92.813043,57.797235,Vulpes vulpes,9,I
6848,F701532,-92.813081,57.797277,Vulpes vulpes,9,I
6849,F701532,-92.813172,57.796793,Vulpes vulpes,9,I
6850,F701532,-92.821673,57.797919,Vulpes vulpes,8,I
6851,F701532,-92.828576,57.787672,Vulpes vulpes,8,I
6852,F701532,-92.833276,57.805071,Vulpes vulpes,7,I
6853,F701532,-92.818878,57.819873,Vulpes vulpes,7,I
6854,F701532,-92.819062,57.81997,Vulpes vulpes,11,I
